title,platform,category,domain,level,price,duration_hours,lessons,rating,enrollments,page,url
Build Products 10x Faster with GenAI,Analytics Vidhya,Generative AI,Technology,N/A,Free,0.0,1,4.8,39686,11,
Building a Collaborative  Multi-Agent system,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.7,638,11,
Building Smarter LLMs  with Mamba and  State Space Model,Analytics Vidhya,Generative AI,Technology,N/A,Free,2.0,4,4.6,824,11,
Nano Banana : Image Magic with  Gemini 2.5 Flash,Analytics Vidhya,General,Technology,N/A,Free,1.0,2,4.8,7544,11,
Getting Started with Strands Agents: Build Your First AI Agent,Analytics Vidhya,AI Agents,Technology,N/A,Free,2.0,1,4.6,1224,11,
n8n - A Complete Guide to Automation Tool,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.8,13213,11,
Building ML Pipelines using MLflow & DVC,Analytics Vidhya,General,Technology,N/A,Free,2.0,6,4.9,553,11,
Generative AI on AWS,Analytics Vidhya,General,Technology,N/A,Free,1.0,6,4.7,38729,11,
Model Deployment using FastAPI,Analytics Vidhya,General,Technology,N/A,Free,1.0,3,4.5,2297,11,
Demystifying OpenAI  Agents SDK,Analytics Vidhya,AI Agents,Technology,N/A,Free,0.0,6,4.7,445,11,
Build a Document Retriever Search Engine with LangChain,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,5.0,1504,11,
Exploring Stability. AI,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.9,421,11,
Adaptive Email Agents with DSPy,Analytics Vidhya,AI Agents,Technology,N/A,Free,0.0,0,4.7,123,11,
Knowledge Bases & Memory for Agentic AI,Analytics Vidhya,General,Technology,N/A,Free,0.0,6,4.5,12238,11,
Building  Data Analyst AI Agent,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.6,19935,11,
Building Scalable  Industry Applications with RAG and Agents,Analytics Vidhya,AI Agents,Technology,N/A,Free,0.0,1,4.8,719,11,
OpenEngage: Build a complete AI Driven Marketing Engine,Analytics Vidhya,General,Technology,N/A,Free,1.0,2,4.5,1302,11,
Building a Deep Research AI Agent,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.5,14856,11,
Mastering Multimodal  RAG & Embeddings  with Amazon Nova & Bedrock,Analytics Vidhya,General,Technology,N/A,Free,5.0,4,4.8,1500,11,
Frameworks  for effective Problem Solving,Analytics Vidhya,General,Technology,N/A,Free,0.0,3,4.7,282,11,
Framework to Choose the Right LLM  For your Business,Analytics Vidhya,Generative AI,Technology,N/A,Paid,1.0,6,4.5,677,11,
Introduction to AI & ML,Analytics Vidhya,General,Technology,N/A,Free,1.0,3,4.9,23536,11,
Microsoft Excel Formulas & Functions,Analytics Vidhya,General,Technology,N/A,Free,3.0,6,4.8,40696,11,
Tableau for Beginners,Analytics Vidhya,General,Technology,N/A,Free,0.0,7,4.7,14373,11,
Introduction to Natural Language Processing,Analytics Vidhya,General,Technology,N/A,Free,5.0,4,4.6,39861,11,
Introduction  to Python,Analytics Vidhya,Programming,Technology,N/A,Free,1.0,20,4.9,163276,11,
Deploying Strands Agents with Amazon Bedrock AgentCore,Analytics Vidhya,AI Agents,Technology,N/A,Free,0.0,1,4.6,448,11,
Docker for Absolute Beginners,Analytics Vidhya,General,Technology,N/A,Free,1.0,3,4.8,386,11,
Foundations of Data Science,Analytics Vidhya,General,Technology,N/A,Free,1.0,3,4.8,29498,11,
Building Agentic AI  System with Bedrock,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.5,12575,11,
Build Data Pipelines with Apache Airflow,Analytics Vidhya,General,Technology,N/A,Free,3.0,9,5.0,1211,11,
Building a Sentiment Classification Pipeline with DistilBert and Airflow,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.6,304,11,
Introduction to Transformers and Attention Mechanisms,Analytics Vidhya,General,Technology,N/A,Free,3.0,3,4.6,2554,11,
Mastering Agentic Conversation Pattern with AG2,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.6,11366,11,
Coding a ChatGPT-style Language Model From Scratch in Pytorch,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.6,3968,11,
Navigating LLM Tradeoffs Techniques for   Speed & Accuracy,Analytics Vidhya,Generative AI,Technology,N/A,Free,0.0,1,4.8,230,11,
Data Preprocessing on a Real-World Problem,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.5,800,11,
Getting Started With  Large Language Models,Analytics Vidhya,General,Technology,N/A,Free,1.0,6,4.6,49867,11,
Exploring-natural-language processing using deep learning,Analytics Vidhya,General,Technology,N/A,Free,4.0,4,4.5,2408,11,
Ensemble Learning  and Ensemble Learning Techniques,Analytics Vidhya,General,Technology,N/A,Free,0.0,5,4.8,7721,11,
Evaluation Metrics for Machine Learning Models,Analytics Vidhya,General,Technology,N/A,Free,2.0,4,4.6,5477,11,
Exploring OpenAI o3 and o4-mini,Analytics Vidhya,General,Technology,N/A,Free,1.0,3,4.7,1127,11,
Deep Dive Into QwQ-32B,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.8,827,11,
Build a Resume Review Agentic System with CrewAI,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.8,13541,11,
Getting Started with OpenAI o3-mini,Analytics Vidhya,General,Technology,N/A,Free,1.0,3,4.8,1335,11,
Reimagining GenAI: Common Mistakes and Best Practices   for Success,Analytics Vidhya,Generative AI,Technology,N/A,Free,0.0,30,4.8,1274,11,
Building LLM Applications using Prompt Engineering,Analytics Vidhya,Generative AI,Technology,N/A,Free,2.0,3,4.7,41576,11,
Bagging and Boosting ML Algorithms,Analytics Vidhya,General,Technology,N/A,Free,1.0,6,4.5,781,11,
Understanding Linear  Regression,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.7,1015,11,
The A to Z of Unsupervised ML,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.8,1005,11,
Build your first RAG system using LlamaIndex,Analytics Vidhya,General,Technology,N/A,Free,2.0,3,4.9,41511,11,
Getting Started with  Deep Learning,Analytics Vidhya,General,Technology,N/A,Free,9.0,4,4.8,35140,11,
Dreambooth: Stable DIffusion  for Custom Images,Analytics Vidhya,General,Technology,N/A,Free,1.0,2,4.8,389,11,
Nano Course: Building Large Language Models for Code,Analytics Vidhya,General,Technology,N/A,Free,1.0,2,4.7,2946,11,
Building Data Stories using Excel and  Tableau,Analytics Vidhya,General,Technology,N/A,Free,9.0,5,4.7,801,11,
Naive Bayes from Scratch,Analytics Vidhya,General,Technology,N/A,Free,0.0,2,4.5,6771,11,
Building Agent using AutoGen,Analytics Vidhya,General,Technology,N/A,Free,3.0,2,4.5,11381,11,
Analyzing Data with Power BI,Analytics Vidhya,General,Technology,N/A,Free,3.0,2,4.5,37190,11,
Foundations of Model Context Protocol,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.8,1117,11,
Revolutionizing Query Resolution  with a RAG System  Assisted by Agents,Analytics Vidhya,AI Agents,Technology,N/A,Free,0.0,1,4.6,902,11,
xAI Grok 3: Smartest AI on Earth,Analytics Vidhya,General,Technology,N/A,Free,0.0,6,4.5,1662,11,
DeepSeek from Scratch,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.6,5411,11,
Getting Started with DeepSeek-AI,Analytics Vidhya,General,Technology,N/A,Free,0.0,2,4.9,3249,11,
End to end RAG Application Development with LangChain and Streamlit,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.5,2265,11,
Learning Autonomous Driving Behaviors with LLMs and RL,Analytics Vidhya,Generative AI,Technology,N/A,Free,1.0,1,5.0,281,11,
GenAI for Quantitative  Finance & Control Implementation,Analytics Vidhya,Generative AI,Technology,N/A,Free,1.0,1,4.8,1761,11,
Creating Problem-Solving Agents with  GenAI for Actions,Analytics Vidhya,Generative AI,Technology,N/A,Free,1.0,1,4.5,640,11,
Generative AI - A Way of Life,Analytics Vidhya,General,Technology,N/A,Free,4.0,3,4.5,51437,11,
K-Nearest Neighbors (KNN) Algorithm in Python and R,Analytics Vidhya,Programming,Technology,N/A,Free,0.0,5,4.8,5930,11,
Fundamentals  of Regression Analysis,Analytics Vidhya,General,Technology,N/A,Free,1.0,9,4.9,10984,11,
Pandas  for Data Analysis in Python,Analytics Vidhya,Programming,Technology,N/A,Free,1.0,9,4.8,36133,11,
Building Database Agents,Analytics Vidhya,AI Agents,Technology,N/A,Free,1.0,2,4.8,926,11,
Building a Customized Newsletter AI Agent,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.6,11256,11,
Agentic AI Design  Patterns,Analytics Vidhya,General,Technology,N/A,Free,2.0,4,4.5,2585,11,
Build a QA RAG system with Langchain,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,5.0,942,11,
Improving Real World RAG Systems :Key Challenges,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.8,2160,11,
Building Your First Computer Vision Model,Analytics Vidhya,General,Technology,N/A,Free,34.0,1,4.8,826,11,
MidJourney: From Inspiration to Implementation,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.6,497,11,
Building Text Classification Models in NLP,Analytics Vidhya,AI/ML,Technology,N/A,Free,1.0,2,4.8,2127,11,
Nano Course Cutting Edge LLM Tricks,Analytics Vidhya,Generative AI,Technology,N/A,Free,0.0,1,4.6,194,11,
Introduction  to Data Visualization,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.9,508,11,
Machine Learning Certification Course for Beginners,Analytics Vidhya,General,Technology,N/A,Free,6.0,5,4.5,86735,11,
Introduction to Business Analytics,Analytics Vidhya,General,Technology,N/A,Free,1.0,5,4.5,24961,11,
Introduction to PyTorch for Deep Learning,Analytics Vidhya,General,Technology,N/A,Free,0.0,4,5.0,7276,11,
Time Series Forecasting using Python,Analytics Vidhya,Programming,Technology,N/A,Free,0.0,4,4.7,62534,11,
Build Your 2025 Winning Data Science Resume with AI,Analytics Vidhya,General,Technology,N/A,Free,2.0,3,4.5,38156,11,
Essential : SQL Skills for Data Beginners,Analytics Vidhya,General,Technology,N/A,Free,2.0,2,0.0,40494,11,
A comprehensive Learning path to become a Data Analyst,Analytics Vidhya,General,Technology,N/A,Free,2.0,3,4.6,1026,11,
Mastering Multilingual  GenAI Open-Weight for Indic Language,Analytics Vidhya,Generative AI,Technology,N/A,Free,1.0,1,4.6,261,11,
A Comprehensive Learning Path to Become  a Data Scientist in 2025,Analytics Vidhya,General,Technology,N/A,Free,2.0,5,4.8,7012,11,
Introduction to Cloud,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.7,401,11,
Dimensionality Reduction for Machine Learning,Analytics Vidhya,General,Technology,N/A,Free,0.0,5,4.9,6074,11,
Getting Started with Decision Trees,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.6,41210,11,
Twitter Sentiment Analysis (Using Python),Analytics Vidhya,Programming,Technology,N/A,Free,0.0,1,4.8,14915,11,
Big Mart Sales Prediction Using R,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.6,15801,11,
Loan Prediction Practice Problem (Using Python),Analytics Vidhya,Programming,Technology,N/A,Free,0.0,1,4.8,36120,11,
Claude Code:  The Coding Assistant,Analytics Vidhya,General,Technology,N/A,Paid,0.0,0,0.0,100,11,
"Claude 4.5: Smarter, Faster  & More Human AI",Analytics Vidhya,General,Technology,N/A,Free,0.0,3,4.6,305,11,
NotebookLM Essentials to Pro: The Complete Practical Guide,Analytics Vidhya,General,Technology,N/A,Free,0.0,0,4.7,519,11,
ChatGPT  as  Your Assistant,Analytics Vidhya,General,Technology,N/A,Free,1.0,2,4.6,7091,11,
Real World Projects on RAG,Analytics Vidhya,General,Technology,N/A,Free,5.0,5,4.6,378,11,
Real World Projects on AI Agents,Analytics Vidhya,AI Agents,Technology,N/A,Free,5.0,5,4.7,317,11,
Strands Agent  Learning Path,Analytics Vidhya,General,Technology,N/A,Free,6.0,4,4.7,182,11,
Data Analyst  Learning Path,Analytics Vidhya,General,Technology,N/A,Free,12.0,10,4.7,8922,11,
AI Agents  Learning Path,Analytics Vidhya,AI Agents,Technology,N/A,Free,12.0,9,4.6,10999,11,
Vibe Coding  Learning Path,Analytics Vidhya,General,Technology,N/A,Free,9.0,5,4.6,9933,11,
GenAI  Learning Path,Analytics Vidhya,Generative AI,Technology,N/A,Free,9.0,7,4.6,37804,11,
Data Science Learning Path,Analytics Vidhya,General,Technology,N/A,Free,30.0,9,4.7,28323,11,
Modeling Time-series Data  with Deep learning,Analytics Vidhya,General,Technology,N/A,Free,1.0,4,4.8,151,11,
Building AI agents with Amazon Bedrock AgentCore,Analytics Vidhya,AI Agents,Technology,N/A,Free,1.0,1,4.8,179,11,
Foundations of Vector Database,Analytics Vidhya,General,Technology,N/A,Free,0.0,0,4.7,338,11,
"Gemini 3: The AI   That Thinks,  Sees and Creates",Analytics Vidhya,General,Technology,N/A,Free,1.0,5,4.7,834,11,
RIP  Data Scientists,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.7,837,11,
Building Multi Agent Systems with Strands Agents,Analytics Vidhya,AI Agents,Technology,N/A,Free,2.0,1,4.7,595,11,
Vibe Coding with Cursor,Analytics Vidhya,General,Technology,N/A,Free,1.0,2,4.8,464,11,
Advanced Strands Agents with MCP,Analytics Vidhya,AI Agents,Technology,N/A,Free,1.0,1,4.7,585,11,
GenAI to Build Exciting Games,Analytics Vidhya,Generative AI,Technology,N/A,Free,2.0,4,4.9,950,11,
MCP: Unlock AI integrations with real-world demos,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.8,711,11,
Exploratory Data Analysis with Python & GenAI,Analytics Vidhya,Generative AI,Technology,N/A,Free,1.0,1,4.6,10586,11,
Ace a Data Scientist Interview in 2025,Analytics Vidhya,General,Technology,N/A,Free,2.0,6,4.5,36177,11,
LangChain   Fundamentals,Analytics Vidhya,General,Technology,N/A,Free,2.0,4,4.5,1400,11,
Introduction to CrewAI: Building a Researcher Assistant Agent,Analytics Vidhya,General,Technology,N/A,Free,0.0,2,4.7,11707,11,
Understanding the working of Neural Networks,Analytics Vidhya,General,Technology,N/A,Free,2.0,2,4.7,1472,11,
Vibe Coding with Replit,Analytics Vidhya,General,Technology,N/A,Free,1.0,2,4.8,11472,11,
Excel : From Beginner  to Expert,Analytics Vidhya,General,Technology,N/A,Free,2.0,5,4.6,56164,11,
A Complete MLops Journey,Analytics Vidhya,General,Technology,N/A,Free,2.0,1,4.6,1373,11,
Data Analysis with Apache Hive,Analytics Vidhya,General,Technology,N/A,Free,2.0,3,4.7,876,11,
No Code Predictive Analytics with Orange,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.5,531,11,
Building Intelligent Chatbots using AI,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.5,2089,11,
GenAI for Everyone,Analytics Vidhya,Generative AI,Technology,N/A,Free,1.0,2,4.6,46231,11,
A B C of Coding to Build AI Agents,Analytics Vidhya,AI Agents,Technology,N/A,Free,4.0,5,4.9,16632,11,
Getting Started  with Kimi K2,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.7,143,11,
Getting  Started with Tableau,Analytics Vidhya,General,Technology,N/A,Free,2.0,2,4.5,36739,11,
How to Build an Image Generator Web App with Zero Coding,Analytics Vidhya,General,Technology,N/A,Free,0.0,2,4.7,2872,11,
Building and Evaluating RAG System,Analytics Vidhya,General,Technology,N/A,Free,2.0,2,4.6,1112,11,
Guide to Vibe Coding in Windsurf,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.8,11733,11,
Build Products 10x Faster with GenAI,Analytics Vidhya,Generative AI,Technology,N/A,Free,0.0,1,4.8,39686,11,
Building a Collaborative  Multi-Agent system,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.7,638,11,
Building Smarter LLMs  with Mamba and  State Space Model,Analytics Vidhya,Generative AI,Technology,N/A,Free,2.0,4,4.6,824,11,
Nano Banana : Image Magic with  Gemini 2.5 Flash,Analytics Vidhya,General,Technology,N/A,Free,1.0,2,4.8,7544,11,
Getting Started with Strands Agents: Build Your First AI Agent,Analytics Vidhya,AI Agents,Technology,N/A,Free,2.0,1,4.6,1224,11,
n8n - A Complete Guide to Automation Tool,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.8,13213,11,
Building ML Pipelines using MLflow & DVC,Analytics Vidhya,General,Technology,N/A,Free,2.0,6,4.9,553,11,
Generative AI on AWS,Analytics Vidhya,General,Technology,N/A,Free,1.0,6,4.7,38729,11,
Model Deployment using FastAPI,Analytics Vidhya,General,Technology,N/A,Free,1.0,3,4.5,2297,11,
Demystifying OpenAI  Agents SDK,Analytics Vidhya,AI Agents,Technology,N/A,Free,0.0,6,4.7,445,11,
Build a Document Retriever Search Engine with LangChain,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,5.0,1504,11,
Exploring Stability. AI,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.9,421,11,
Adaptive Email Agents with DSPy,Analytics Vidhya,AI Agents,Technology,N/A,Free,0.0,0,4.7,123,11,
Knowledge Bases & Memory for Agentic AI,Analytics Vidhya,General,Technology,N/A,Free,0.0,6,4.5,12238,11,
Building  Data Analyst AI Agent,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.6,19935,11,
Building Scalable  Industry Applications with RAG and Agents,Analytics Vidhya,AI Agents,Technology,N/A,Free,0.0,1,4.8,719,11,
OpenEngage: Build a complete AI Driven Marketing Engine,Analytics Vidhya,General,Technology,N/A,Free,1.0,2,4.5,1302,11,
Building a Deep Research AI Agent,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.5,14856,11,
Mastering Multimodal  RAG & Embeddings  with Amazon Nova & Bedrock,Analytics Vidhya,General,Technology,N/A,Free,5.0,4,4.8,1500,11,
Frameworks  for effective Problem Solving,Analytics Vidhya,General,Technology,N/A,Free,0.0,3,4.7,282,11,
Framework to Choose the Right LLM  For your Business,Analytics Vidhya,Generative AI,Technology,N/A,Paid,1.0,6,4.5,677,11,
Introduction to AI & ML,Analytics Vidhya,General,Technology,N/A,Free,1.0,3,4.9,23536,11,
Microsoft Excel Formulas & Functions,Analytics Vidhya,General,Technology,N/A,Free,3.0,6,4.8,40696,11,
Tableau for Beginners,Analytics Vidhya,General,Technology,N/A,Free,0.0,7,4.7,14373,11,
Introduction to Natural Language Processing,Analytics Vidhya,General,Technology,N/A,Free,5.0,4,4.6,39861,11,
Introduction  to Python,Analytics Vidhya,Programming,Technology,N/A,Free,1.0,20,4.9,163276,11,
Deploying Strands Agents with Amazon Bedrock AgentCore,Analytics Vidhya,AI Agents,Technology,N/A,Free,0.0,1,4.6,448,11,
Docker for Absolute Beginners,Analytics Vidhya,General,Technology,N/A,Free,1.0,3,4.8,386,11,
Foundations of Data Science,Analytics Vidhya,General,Technology,N/A,Free,1.0,3,4.8,29498,11,
Building Agentic AI  System with Bedrock,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.5,12575,11,
Build Data Pipelines with Apache Airflow,Analytics Vidhya,General,Technology,N/A,Free,3.0,9,5.0,1211,11,
Building a Sentiment Classification Pipeline with DistilBert and Airflow,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.6,304,11,
Introduction to Transformers and Attention Mechanisms,Analytics Vidhya,General,Technology,N/A,Free,3.0,3,4.6,2554,11,
Mastering Agentic Conversation Pattern with AG2,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.6,11366,11,
Coding a ChatGPT-style Language Model From Scratch in Pytorch,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.6,3968,11,
Navigating LLM Tradeoffs Techniques for   Speed & Accuracy,Analytics Vidhya,Generative AI,Technology,N/A,Free,0.0,1,4.8,230,11,
Data Preprocessing on a Real-World Problem,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.5,800,11,
Getting Started With  Large Language Models,Analytics Vidhya,General,Technology,N/A,Free,1.0,6,4.6,49867,11,
Exploring-natural-language processing using deep learning,Analytics Vidhya,General,Technology,N/A,Free,4.0,4,4.5,2408,11,
Ensemble Learning  and Ensemble Learning Techniques,Analytics Vidhya,General,Technology,N/A,Free,0.0,5,4.8,7721,11,
Evaluation Metrics for Machine Learning Models,Analytics Vidhya,General,Technology,N/A,Free,2.0,4,4.6,5477,11,
Exploring OpenAI o3 and o4-mini,Analytics Vidhya,General,Technology,N/A,Free,1.0,3,4.7,1127,11,
Deep Dive Into QwQ-32B,Analytics Vidhya,General,Technology,N/A,Free,1.0,1,4.8,827,11,
Build a Resume Review Agentic System with CrewAI,Analytics Vidhya,General,Technology,N/A,Free,0.0,1,4.8,13541,11,
